Symbol,Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m,momentum_score,signal
COIN,2024-05-01,199.0,218.5200042724609,198.1999969482422,210.08999633789065,10191500,-0.1454197873923819,0.6387675611467423,1.8544837050745533,3.190067788099423,1.9455837602522454,long
NVDA,2024-05-01,85.04314260728708,85.96577177323404,81.22265755025684,83.00794982910156,559863000,-0.0716697893948176,0.3497307986224829,1.0177397605903806,1.8733182994948727,1.1174284287600782,long
WSM,2024-05-01,140.60031927452147,141.35846244144784,136.67177561725958,139.62063598632812,1962400,-0.0823386010418814,0.4724148840065383,0.9296493072957356,1.442691761922006,0.9422206136546427,long
CEG,2024-05-01,184.73062875372327,186.66968227031617,182.419634373868,183.05441284179688,2717000,-0.0189763270205934,0.5157597378874232,0.6398402596153734,1.4206208868864325,0.8614547475146104,long
NRG,2024-05-01,71.61778054066507,73.35569152089398,70.203881783128,72.3247299194336,2253300,0.0797181268212898,0.396467887857395,0.782389949759893,1.2373085403980673,0.8169057913408029,long
GE,2024-05-01,161.49123986667158,162.21639155410767,157.76612377996153,158.64027404785156,4775800,0.1723022213041238,0.5138201727097509,0.8266636716125177,0.9853603139102513,0.7621374837202183,long
WDC,2024-05-01,52.93990818265495,54.31301352610652,51.95912300316419,53.1964225769043,11433498,0.0244079477488237,0.2316157251520736,0.6868421245217207,1.070170362606922,0.6828847222045821,long
DASH,2024-05-01,128.14999389648438,132.52999877929688,126.9499969482422,127.45999908447266,7274500,-0.0730181884765625,0.2232245951771387,0.7410189957440672,1.0491961016247604,0.6793272395608958,long
RCL,2024-05-01,136.99150824892197,137.8322563943472,133.252679844915,136.02218627929688,4288400,0.000509326122706,0.0785882325610629,0.6016770772786932,1.0531501800581626,0.6175317743313562,long
BLDR,2024-05-01,183.0,191.4499969482422,181.82000732421875,184.38999938964844,1418300,-0.076896123205765,0.0613596035472623,0.7192540735631556,0.9647309790899308,0.6062509220937949,long
UBER,2024-05-01,66.04000091552734,69.41000366210938,65.86000061035156,67.79000091552734,21266700,-0.1193816840822273,0.0386089229671906,0.5864732422597041,1.070555816743071,0.5999479155603551,long
ETN,2024-05-01,313.6790822353875,314.3186050852481,306.7036293671307,306.98895263671875,3416700,-0.0086417768697134,0.2719728727764627,0.5889239546609044,0.8789334171618066,0.5817809501313151,long
GRMN,2024-05-01,150.8338057392357,162.13280375199184,148.61928004322732,160.8434600830078,2765300,0.1213117631477891,0.3744089498338583,0.6309083668198805,0.7033192228134417,0.5576131654528914,long
MU,2024-05-01,110.0128694656796,113.20814688445412,108.2509945510682,109.1966323852539,16686200,-0.1063137083668249,0.2805352856175698,0.6641882051011341,0.7697447125421011,0.552630032834012,long
AVGO,2024-05-01,125.99255006584664,127.3763355942262,122.3477932080953,122.49662017822266,30958000,-0.0716333238082892,0.0577569635870831,0.490511147309693,0.9867359365061256,0.5462357791319459,long
TT,2024-05-01,313.31101599362785,316.0339957591896,308.8156154833372,311.8851623535156,1378700,0.0587207941141736,0.253384754734401,0.6853650327240921,0.7027741622463879,0.5432682050740802,long
LLY,2024-05-01,768.1841875252364,775.967535970648,761.7294318595422,770.1572875976562,2802100,0.0167416503061725,0.2052347461584522,0.3780014166326122,0.9300963858388752,0.5281600935876415,long
DVA,2024-05-01,138.11000061035156,140.75,136.35000610351562,139.75,1127600,0.0348786059540693,0.2920672639451587,0.8234603485510421,0.5460781164249495,0.5273706645197311,long
URI,2024-05-01,656.8455451105771,664.8632571484388,641.8680668121616,646.3168334960938,584400,-0.0549731942448726,0.0479211749497352,0.6001684904053026,0.831853907762867,0.5168790257921975,long
TDG,2024-05-01,1179.7405489863052,1202.3963989125932,1176.425526868315,1183.2923583984375,158900,0.0377962838157934,0.1433538311106603,0.5802130603250337,0.6839184005301804,0.4800816729132937,long
DPZ,2024-05-01,516.320990550229,519.6708909545152,505.9273592738468,507.32232666015625,690400,0.0385309929315407,0.2156846427391969,0.534381148011938,0.6816035987098621,0.4799458117285198,avoid
CMG,2024-05-01,63.060001373291016,63.152000427246094,62.400001525878906,62.77320098876953,11815000,0.0815730470156705,0.3030135977091259,0.6438799464268108,0.5391021072420663,0.47756485106826196,avoid
META,2024-05-01,426.7137807964904,447.9797630114359,425.230317475266,437.2571716308594,20344900,-0.1169752796344406,0.126918500630311,0.4526398060232868,0.807944800814683,0.4726560342954774,avoid
WAB,2024-05-01,159.82447229637862,161.34529881826285,158.69131844056295,159.5759735107422,1017400,0.1001164498266402,0.2219831141983661,0.5256613953056823,0.6452958535849393,0.4702250278480177,avoid
AMAT,2024-05-01,193.8912670614401,198.43991070192487,190.5391083973313,191.82460021972656,5815500,-0.0588035484721808,0.1827069722642729,0.4861960129512643,0.7322854164898291,0.4694340100869474,avoid
PHM,2024-05-01,110.54377088642757,113.8131196219503,109.414358543069,110.7815399169922,1416300,-0.0208405445098256,0.0713087425344092,0.5538561059849276,0.7134065446504272,0.4636971437115484,avoid
KLAC,2024-05-01,672.8293680235233,683.9629456694493,655.0611717001917,658.5614013671875,1273100,-0.0401915512532767,0.1236957057852177,0.4565816007363183,0.7517992079466727,0.45841414943128045,avoid
PH,2024-05-01,535.2246909638902,544.9253842325336,533.3694194475713,535.8168334960938,903800,-0.0081834704381535,0.1722868420333998,0.4787890395586149,0.6831699835600502,0.4505437266544692,avoid
LDOS,2024-05-01,137.84703450867994,140.99448459895922,136.75183527393108,140.29396057128906,1950200,0.1026756807872992,0.2909673544506814,0.5590665513147173,0.5295925328282107,0.44801801749456566,avoid
IR,2024-05-01,93.07608557882423,94.1648663482366,92.11715708934872,92.8962860107422,3435100,0.004862267927741,0.164796910329374,0.536192769381876,0.6300116145386823,0.4463080854886846,avoid
PWR,2024-05-01,257.6517788429903,260.3880709278708,252.5686524446887,255.6644744873047,1184200,-9.429804209259984e-06,0.3197505496523127,0.555014084496585,0.5153826666991053,0.4366064589786593,avoid
AMZN,2024-05-01,181.63999938964844,185.1499938964844,176.55999755859375,179.0,94645100,-0.0093530489710091,0.1533505381426967,0.3488055982540754,0.7540420837539283,0.4359933157092324,avoid
SYF,2024-05-01,42.608742313597446,43.47203593005162,42.194166241050056,42.881874084472656,4135200,0.0721951182290487,0.1383201846712942,0.5757300676291544,0.5574680797162115,0.43058980093239463,avoid
DAL,2024-05-01,49.35907613870607,49.81281573540492,48.609415814536526,49.33934783935547,10368700,0.0665245405101602,0.2810179277938101,0.6054766879054261,0.4511800839156821,0.42497107954767865,avoid
APH,2024-05-01,59.29904182091309,60.00145244112432,58.769762891104506,58.99235916137695,8706600,0.0548382443069097,0.1820032895393062,0.4974482993019424,0.5746833728756606,0.4209923212793992,avoid
MLM,2024-05-01,582.536900433962,599.0679350447533,572.2807676607414,586.6373901367188,649200,-0.0186354232629792,0.1636399494468952,0.4627633637509207,0.6183563645915242,0.41703600252496703,avoid
LRCX,2024-05-01,87.39149649334426,89.05603911683829,85.49834851859332,85.90904235839844,11878000,-0.102581339766114,0.0520257222529965,0.4918025033329594,0.6617351995480658,0.41238184129310207,avoid
AXP,2024-05-01,230.6117714645172,232.5102972197336,228.64402131615665,228.8714599609375,4176000,0.0294732331001903,0.1566060893753127,0.6257918642770779,0.4730497263244151,0.41122599099797097,avoid
WFC,2024-05-01,57.84895709109952,58.40239594431283,57.60622062201071,57.79069900512695,16365400,0.0378378396893641,0.1944610916893983,0.5336645756489318,0.5207261950327882,0.4110658530146109,avoid
FITB,2024-05-01,35.501317584722315,36.311010098403216,35.30853207700308,35.761573791503906,4044200,0.031128374282709,0.0941568176568703,0.6185453781710646,0.5053879058573139,0.40966297675388985,avoid
