Symbol,Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m,momentum_score,signal
COIN,2024-06-03,232.5,239.1999969482422,224.69000244140625,231.38999938964844,7333100,0.0110989434930752,0.0097752806145652,0.855275794779566,2.6399245005578926,1.3156174891292474,long
NVDA,2024-06-03,113.57578982337094,114.95423889160156,111.95842981858524,114.95423889160156,438392000,0.3400608161170715,0.3492425819687361,1.4591726549427673,1.892554561461842,1.2986282190730214,long
WSM,2024-06-03,144.9128537767659,149.32876809922618,144.84393985878867,146.5472869873047,2095400,0.018614938999492,0.2576349537375924,0.6007350553237385,1.6678339911281213,0.9007425976958378,long
NRG,2024-06-03,79.16838037790914,79.33530440330775,75.22125605448983,76.91989135742188,4984900,0.0427259272742692,0.3654813720684837,0.6591556001235228,1.4969596763328288,0.8738994177113121,long
CEG,2024-06-03,214.06876767727388,215.7574741819854,202.69481530317296,206.87684631347656,4922600,0.1203047473805476,0.187500618586571,0.7266046863885676,1.3631043285381774,0.8127537357872102,long
MU,2024-06-03,127.542076515763,128.24881015377332,124.5757469935338,127.5818862915039,16134300,0.1410130215014438,0.3396024678453682,0.6876708305684722,0.8660002332163719,0.6347231381763083,long
GE,2024-06-03,165.01766138282363,165.68321359941342,157.9747126151804,160.3885955810547,5220500,-0.0072552574856588,0.2587371729476624,0.6649962415236281,0.9403130793955052,0.6266460130562571,long
HWM,2024-06-03,85.03447590575954,85.17405586352822,83.2598099228114,84.37644958496094,2019000,0.09833991562576,0.249181520717282,0.6112875021080111,0.9417369531694284,0.6197513276062072,long
WDC,2024-06-03,57.17238693687885,57.4892556476543,55.91999400874196,56.568824768066406,5505929,0.0754446281754115,0.165733857562695,0.5520595705737474,0.9240441783992726,0.5759267768619134,long
QCOM,2024-06-03,205.0536366873466,206.44309933300343,198.05739566879765,201.4821319580078,12419500,0.1479947331288196,0.2413177867309257,0.610259867364225,0.8182373113018762,0.5734359153890851,long
FSLR,2024-06-03,273.260009765625,283.5,271.4100036621094,272.7200012207031,3279900,0.5108304776463504,0.7403957021823184,0.7284827185363631,0.3065056723380908,0.540309272697244,long
TT,2024-06-03,328.2725123158463,328.401239820601,313.1624415464711,318.341064453125,1051500,0.014867911216132,0.1158157582956131,0.4305264083205697,0.957251337197401,0.5367084001558672,long
LLY,2024-06-03,818.2300099733482,832.58179782643,812.9362238207306,825.6094970703125,2537200,0.101555639089907,0.0509882258242466,0.4113029974726143,0.9186443351296468,0.5112018423674831,long
RCL,2024-06-03,146.63530776826696,149.51361658850433,145.07251481871464,149.32568359375,1850800,0.0989226048606022,0.2048682488075155,0.4048947323955651,0.8138892101649777,0.49789001403222394,long
LDOS,2024-06-03,144.71420318289762,144.8523357278761,141.74434593820112,143.5795440673828,1024400,0.0200477088944404,0.1268763725365449,0.3646867365710655,0.8816091251842315,0.4894297164417653,long
ETN,2024-06-03,329.58668084411966,330.57346731371285,314.4592575155629,320.1727294921875,2494500,0.0322272025007803,0.1007124706013682,0.4337445486816802,0.8378952308519296,0.48864667131562756,long
APH,2024-06-03,65.67512670386726,65.95707518554747,64.53247868500495,65.18541717529297,7883200,0.0890909112926421,0.1798229709669623,0.4544349758261838,0.7542230838683119,0.4828934116178366,long
WAB,2024-06-03,169.1788189741549,169.31814210002446,162.66045555901667,164.91949462890625,1060700,0.0249307200778208,0.1678454076213507,0.4255321758753969,0.7910684411254427,0.4801491827448484,long
RL,2024-06-03,184.2084995224351,184.56274724327432,180.77428010522047,182.3191833496093,920500,0.1234537604320629,0.0441290586429998,0.445401058217443,0.785225553658873,0.4688817267005884,long
TDG,2024-06-03,1285.262541498381,1285.262541498381,1246.0222137109806,1268.4127197265625,183300,0.0530044184113986,0.1412804574595341,0.3908315311313028,0.78426719060483,0.46451286891436955,long
MRNA,2024-06-03,139.75,150.8000030517578,137.52000427246094,147.82000732421875,4941500,0.1770046312169635,0.539791742960612,0.9024454714288492,0.1501711983361129,0.45646093247691866,avoid
DPZ,2024-06-03,496.5947442517387,515.0045971849129,495.12116934297984,513.7667846679688,682800,0.0200506041162513,0.1660951210164709,0.3395915096154747,0.7866579812414343,0.45176472999613543,avoid
META,2024-06-03,468.7877838579953,477.4893407680008,466.17931904273166,475.38861083984375,11279400,0.0810768008052591,-0.0415504434392325,0.4610931738795096,0.7534083471172521,0.4394888824034332,avoid
URI,2024-06-03,668.9105678104778,668.9105678104778,619.7976698732855,631.7587890625,561000,-0.0384244287857603,-0.1028705494384152,0.3457585908062099,0.9002573518207577,0.439413965203907,avoid
ANET,2024-06-03,75.0999984741211,75.30999755859375,72.57749938964844,74.09750366210938,8906400,0.1318644742552643,0.0293464337548956,0.3490055327085408,0.7781979102012717,0.43503655806957653,avoid
IP,2024-06-03,43.47770385594949,44.2974904671911,42.850805615040144,43.93099594116211,4915400,0.2861355749464467,0.2832688332599744,0.2631563533778507,0.6442847090156085,0.4219281137662382,avoid
TRGP,2024-06-03,115.9573116743286,116.34961663589102,112.43631702722703,114.28998565673828,1502000,0.0313302294277211,0.161330052507173,0.3041985006635819,0.7355951742347793,0.420896653337193,avoid
