Symbol,Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m,momentum_score,signal
COIN,2024-01-02,173.02000427246094,175.57000732421875,155.35000610351562,156.8800048828125,26549400,0.2578576278651521,1.0831232235899957,0.9627174313003712,3.510638596577433,1.9354810755255991,long
NVDA,2024-01-02,49.22209367645226,49.27306967783242,47.57382895982364,48.14657211303711,411254000,0.0299814492378942,0.0757052773615518,0.1358829498333928,2.299963519912108,0.978889493310961,long
META,2024-01-02,349.40315868568683,351.23311575908457,338.1548699764897,344.4006042480469,19042200,0.0585053164353699,0.1286421683398468,0.2107197973643853,1.8795109894189568,0.8465993002884047,long
BLDR,2024-01-02,163.8699951171875,167.08999633789062,161.89999389648438,165.3800048828125,1320300,0.2331668341670807,0.3445528852261179,0.2130859140437604,1.536503261098254,0.7707543391143615,long
UBER,2024-01-02,60.72999954223633,60.90999984741211,57.93000030517578,58.380001068115234,41978600,0.0354735715166749,0.2780210306062647,0.3548387296677477,1.343637150771814,0.7030580424819703,long
RCL,2024-01-02,125.8739283388643,126.03218174777822,117.66432617155552,118.83147430419922,4642500,0.1179973081319007,0.3101417752712059,0.164147352380565,1.4124497786384027,0.6880522030369619,long
PHM,2024-01-02,100.70776780476784,101.4297184961706,99.59021632376776,100.43085479736328,2533700,0.1507415316467026,0.3896279285415385,0.3191377531090797,1.236363729030384,0.6832865564178556,long
AMD,2024-01-02,144.27999877929688,144.39999389648438,137.42999267578125,138.5800018310547,64902000,0.1437768045759238,0.3419193021767084,0.1965118476618987,1.137920433253567,0.5968832684929305,long
WSM,2024-01-02,98.12064466677134,99.87803232687712,97.44209921304636,99.24829864501952,1302000,0.084088515648093,0.3258392164744528,0.6204656666962514,0.7906376848340639,0.5759714688022008,long
INTC,2024-01-02,48.54978086907395,48.727402316983216,46.82290860884264,47.16828155517578,45905700,0.0693511774131503,0.3524302906588012,0.4315795689127186,0.8662975593455082,0.5534140702850942,long
AVGO,2024-01-02,107.18316550982564,108.1528104047431,105.70808837453008,106.52169036865234,28831000,0.1778495783846803,0.3059115507046743,0.250866543790015,0.9900731602884218,0.5502564952317761,long
ANET,2024-01-02,58.5,58.5625,57.0724983215332,57.88999938964844,5636800,0.0539346888289846,0.2329481953502006,0.448155136944536,0.899901565284126,0.5463902751499499,long
FICO,2024-01-02,1152.4000244140625,1158.010009765625,1119.8800048828125,1131.1600341796875,190800,0.0400515442916245,0.3098345268049274,0.422842810288915,0.8824429825621682,0.5458020959016897,long
PANW,2024-01-02,145.97000122070312,146.05999755859375,142.4149932861328,144.4600067138672,5767800,-0.020908817603872,0.2202559792804761,0.1346214817791877,1.0607704687354262,0.5066549461236348,long
CCL,2024-01-02,18.309999465942383,18.34000015258789,17.209999084472656,17.290000915527344,36400200,0.1480743979931045,0.2675953431329194,-0.0880800764549066,1.1398516186615182,0.4978431329540296,long
DASH,2024-01-02,97.8000030517578,98.54000091552734,95.37000274658205,96.45999908447266,3527200,0.0263885469137525,0.2142496993957181,0.2255113734781073,0.9455424671657524,0.49135919348025203,long
CRM,2024-01-02,258.2768633944257,258.2966787762642,251.56566583815248,253.90516662597656,4741400,0.0167924850893224,0.2573267743514218,0.2101584361602704,0.9324735802210484,0.48918156631571713,long
EXPE,2024-01-02,150.991311939847,151.69814154693574,146.58114240021897,148.09432983398438,2897900,0.0923776530973217,0.457716721272474,0.3189111869726415,0.7073338493473595,0.47938800539496323,long
BX,2024-01-02,124.0348960502118,124.56291132082676,121.70204123307737,123.14208221435548,4500900,0.1414969347402799,0.2074608241461062,0.3759904130244285,0.7770696990312398,0.4792668618230737,long
NRG,2024-01-02,49.90771004281393,50.28565133321099,49.36502293287634,49.66543960571289,4995800,0.0712793635071125,0.3764349254148547,0.3885238866263774,0.6488962733251216,0.45853059675164404,long
GE,2024-01-02,100.513295148948,101.41547353261252,99.11255525133087,99.67443084716795,5189425,0.0347216529661074,0.1584622725321531,0.1656174391604179,0.9322843304407178,0.4577635837274539,avoid
DHI,2024-01-02,147.76498934713865,149.4112170082896,145.93148046411585,147.7452850341797,1898200,0.1739640767757559,0.4148797832900535,0.2527048570826971,0.6920091710598733,0.4529874898843448,avoid
NOW,2024-01-02,697.0499877929688,699.3599853515625,675.4299926757812,687.52001953125,1130900,0.0025957787532073,0.2382617000451143,0.2214543775567763,0.7635501058545451,0.41976827349319457,avoid
JBL,2024-01-02,125.48708361583849,128.51614415493145,124.5604278766293,127.67916870117188,2148800,0.1111689209862063,-0.0050502642372731,0.1790513756298282,0.8782836953890298,0.41513573009572646,avoid
