Symbol,Date,Open,High,Low,Close,Volume,ret_1m,ret_3m,ret_6m,ret_12m,momentum_score,signal
NVDA,2024-11-01,134.66898440540822,137.27838410441936,134.5390247094388,135.3688201904297,207127800,0.1021571157587666,0.3480496616629784,0.5252194144632383,2.2000224359691143,1.1174004426350896,long
UAL,2024-11-01,79.19000244140625,81.3499984741211,78.79000091552734,80.45999908447266,6762300,0.4466019530674261,1.124075945504614,0.5577927726518785,1.3114046512565762,0.9613750767058595,long
RCL,2024-11-01,204.63897637570835,205.12476242395016,200.2668111743332,200.3262939453125,1692400,0.1668975974693456,0.4490390940597337,0.4653947052804659,1.3751870571089664,0.7961908129866077,long
FICO,2024-11-01,1995.25,2011.8699951171875,1985.3800048828125,1988.9100341796875,128300,0.0273561219781299,0.2573555156170937,0.6671360825970123,1.2835050419402534,0.7677495568764369,long
CEG,2024-11-01,261.47125609578103,263.5014604687604,255.58956760781143,256.8634338378906,2804500,-0.0694738734332495,0.5213318832582299,0.3290364806409516,1.264573165178435,0.7018591995719805,long
NCLH,2024-11-01,25.25,25.270000457763672,24.68000030517578,24.8799991607666,12222800,0.2798353126162964,0.6229614667050707,0.5559724525891452,0.8992365218523177,0.6790621691203145,long
IRM,2024-11-01,122.00744852713594,122.36894029564468,118.20692874220993,118.3730239868164,1847500,0.0230516135885543,0.1684520729017489,0.6305300934291862,1.095442125852759,0.6633314543090647,long
CCL,2024-11-01,22.0,22.14999961853028,21.75,21.89999961853028,23499000,0.2629757454334185,0.5208333471307058,0.5166205162693611,0.9380530308739824,0.6606716111998843,long
AXON,2024-11-01,426.8200073242188,430.1600036621094,424.5700073242188,425.8399963378906,600500,0.0259968891995341,0.4881185032437725,0.33680744830118,1.055708466738785,0.6235490107545759,long
TRGP,2024-11-01,166.78306894356382,167.01095262554716,162.8398830325408,163.74147033691406,1257900,0.0676351462270485,0.2984299116941034,0.4865168854511359,1.0083927577816376,0.6157616657095214,long
HWM,2024-11-01,100.38592542860312,100.78507576615048,99.58763236666792,99.817138671875,1523000,-0.0071464758916096,0.1540874860957108,0.2698518940044312,1.2443479090992602,0.6087975814710147,long
DASH,2024-11-01,155.91000366210938,158.16000366210938,152.25999450683594,155.66000366210938,4092800,0.0952716648614941,0.2832646310461379,0.3677181882195333,1.05085639700594,0.5968381079636129,long
GLW,2024-11-01,46.82198665228767,47.57876565349605,46.595936366087166,47.52962493896485,5890200,0.0845480699351941,0.2893427279650209,0.4548406566326191,0.8742592511947092,0.552479250054193,long
CBRE,2024-11-01,131.92999267578125,132.7100067138672,130.0800018310547,130.17999267578125,1186000,0.0625203741641493,0.220971574960445,0.5030595977183521,0.8546799850086044,0.5432362257274513,long
AVGO,2024-11-01,166.91125056186192,169.95664922136686,166.15734804375043,167.5659637451172,17847000,-0.0172785183653946,0.1928179164208694,0.3301962806939171,1.0109601473243623,0.5402786745855545,long
IP,2024-11-01,53.77787997271906,54.4403613909749,53.29076150143795,54.333194732666016,10454800,0.1630865767410139,0.2679622151716179,0.5700665599828565,0.7419059784792115,0.5376834600949665,long
DAL,2024-11-01,57.18202169967383,58.87291158566551,57.18202169967383,58.07719802856445,9588400,0.2339297285402886,0.5439575829682837,0.1421608962165208,0.8970911480645785,0.5336692175384733,long
SYF,2024-11-01,54.37886655776249,54.99535106601798,54.12240689520343,54.49723052978516,2684000,0.114810275519503,0.2622801554130514,0.2183930925906028,1.0104214256800228,0.5336235566837506,long
BX,2024-11-01,166.18113960992716,168.91833221923548,165.2260743803661,165.55099487304688,3453200,0.1177760341351021,0.3049783259368464,0.4407099369420917,0.8199991478360236,0.5329859088179164,long
ANET,2024-11-01,96.8324966430664,99.2249984741211,96.16999816894533,98.5425033569336,5255600,0.0104073933726998,0.2516115409608837,0.4364796727234348,0.8695220085094311,0.5301157527502497,long
NRG,2024-11-01,89.15444432461412,89.51145938387613,85.27686704001063,86.00081634521484,2685000,-0.0737568132163311,0.2645256455085234,0.1427079940502094,1.023361559483582,0.49768646978856723,avoid
ZBRA,2024-11-01,381.9700012207031,386.1199951171875,381.0400085449219,384.6400146484375,523300,0.0570227243527059,0.2100925954017594,0.2424174527546305,0.9427244001047204,0.4975357873838998,avoid
EXPE,2024-11-01,155.68024642655718,159.41346618529215,155.3218567220982,158.6867218017578,1212200,0.0855351820334449,0.421690983198739,0.3821207567972446,0.7090166931489907,0.49113461914186196,avoid
COIN,2024-11-01,180.0,190.94000244140625,179.5399932861328,182.8800048828125,14443400,0.1212752792096341,-0.034781212305025,-0.1808286455417133,1.3503407096896156,0.4910589756732906,avoid
LDOS,2024-11-01,182.64487844718963,183.44816838096145,181.31597867693927,181.454818725586,1053200,0.1079020623104503,0.2857306425570207,0.2981374419652867,0.8293420869854962,0.4891144021262337,avoid
BKNG,2024-11-01,4643.729005343003,4764.193559062031,4643.729005343003,4723.4052734375,519700,0.1571567263303757,0.40689291478798,0.3336802116729938,0.7291731315664911,0.48886757171912815,avoid
ISRG,2024-11-01,502.0199890136719,510.80999755859375,502.010009765625,506.3399963378906,1041900,0.0556887417033138,0.1560273888992935,0.3277218790301595,0.8721438006922027,0.483948435936119,avoid
FI,2024-11-01,198.27999877929688,202.8800048828125,197.94000244140625,202.0500030517578,4239700,0.1019306412477787,0.3054855428966971,0.3540410226435846,0.7580266467871806,0.4807131382120649,avoid
URI,2024-11-01,814.4906990747536,815.9706785718397,787.5926234034571,788.138916015625,741000,0.0054487736015802,0.1895032656173296,0.1958350103100496,0.9583000513958544,0.4805160541349806,avoid
