Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2022-12-01,49.31698226928711,49.39415738002151,48.46807445076778,48.892530199983355,22732200
2022-12-02,49.26874923706055,49.27518172286982,48.709240728831766,48.709240728831766,20733000
2022-12-05,48.76390838623047,49.19800920341951,48.39733395394728,49.11762152612968,23608200
2022-12-06,48.197975158691406,48.84751647845659,47.97931844984133,48.61921471947278,20625600
2022-12-07,47.94716262817383,48.62242652436929,47.85390997207852,48.39412476894713,17550300
2022-12-08,48.02139663696289,48.182778082894316,47.814825431143035,48.14404875214149,13512600
2022-12-09,46.901397705078125,47.67926817013263,46.872346086961066,47.59857374554454,27929400
2022-12-12,47.77608871459961,47.801911960223805,46.982080241865305,47.09181887786147,19432200
2022-12-13,47.60502624511719,48.47972550929542,47.3629503804652,48.41517293039744,23408100
2022-12-14,47.340354919433594,47.940702022144116,47.11118883461634,47.47591681096973,20334600
2022-12-15,46.91752624511719,47.25965930621465,46.35913689844566,46.98853555119917,17514000
2022-12-16,46.07509994506836,46.710955336217324,46.01700410795719,46.633489295023566,40343100
2022-12-19,46.09123992919922,46.33654414439961,45.74587848494675,46.15902087105929,15067500
2022-12-20,46.49470520019531,46.685138267241015,45.91372458952031,46.12997721119019,17009400
2022-12-21,46.85943603515625,47.104740287907404,46.562488976235635,46.58185549027229,13726500
2022-12-22,46.310726165771484,46.79487787767135,45.81043630972726,46.72709693350812,13082400
2022-12-23,46.404335021972656,46.414020126474526,45.923411591028696,46.1719442269189,9547500
2022-12-27,46.4172477722168,46.62381900628738,46.21712958059528,46.4914817699837,10044600
2022-12-28,45.60386657714844,46.37205186697941,45.481214461433744,46.30749928832469,15246300
2022-12-29,45.881439208984375,46.16224807175521,45.75233406347957,45.87821453537412,9171900
2022-12-30,45.7652473449707,45.82980361645244,45.44893749798353,45.69101335813267,11505900
2023-01-03,46.34946060180664,46.38496156497866,45.86208050746732,46.0105521768773,17249700
2023-01-04,46.40110397338867,46.49470817590752,45.85562798574932,46.29136531853557,13338300
2023-01-05,46.24294662475586,46.52052345121836,46.04282845999534,46.30427083560833,13274400
2023-01-06,47.37586212158203,47.62439473194123,46.556033992992724,46.67222937858319,21231900
2023-01-09,46.785194396972656,47.72444993263371,46.736779962861014,47.22738842694195,17756700
2023-01-10,46.75614547729492,46.94657853576375,46.39141750471669,46.78196503075622,11970600
2023-01-11,47.16606140136719,47.18219954637193,46.714185953664966,47.04018460908707,14834700
2023-01-12,46.74000549316406,47.25966184740887,46.60444360836704,47.256433479907166,12472800
2023-01-13,46.89494323730469,47.06600981115252,46.433386324730066,46.97240560386547,13699800
2023-01-17,46.61090087890625,47.030500041377195,46.54311993035752,46.89493814427973,15122400
2023-01-18,45.45862579345703,46.55926292382066,45.342430397243156,46.54312477695165,22674300
2023-01-19,44.80986022949219,45.68133116527428,44.796946758102514,45.63614509676459,17342100
2023-01-20,45.36178970336914,45.439252057273094,44.596829104476114,44.99383336441809,29543100
2023-01-23,46.039608001708984,46.159031770031206,45.25205606567296,45.335975170943826,13149900
2023-01-24,46.16225051879883,47.301620479683635,45.51026063435574,47.301620479683635,13669200
2023-01-25,45.94277572631836,46.10416088225706,45.313376942563835,45.9104994338876,12491700
2023-01-26,45.90080642700195,46.397871587452116,45.75556313607052,46.16547715066386,15819000
2023-01-27,46.25262451171875,46.63026223869531,45.75233467859312,46.026686810263534,18412800
2023-01-30,45.881439208984375,45.97827176189718,45.59740567260329,45.8717578005852,15897600
2023-01-31,46.43660354614258,46.43982821972872,45.72328580245521,45.9363100297014,14103600
2023-02-01,46.69481658935547,46.99822034572889,46.058964849915284,46.368821647625765,12849300
2023-02-02,46.35591506958008,46.756147717683675,46.136434079504426,46.610900717704624,17806800
2023-02-03,45.73942565917969,46.46565320577271,45.465073522971345,46.27199178792438,17155500
2023-02-06,45.406978607177734,45.86531079915537,45.19717902432167,45.77493496913073,17454000
2023-02-07,45.50380325317383,45.60708885110006,44.76466592387573,45.113255740322856,16341300
2023-02-08,45.25850296020508,45.54253650906458,45.18426528200782,45.29400761553556,11691300
2023-02-09,45.6781005859375,45.81366247868811,45.371472143403075,45.468304705213896,13064400
2023-02-10,46.38819122314453,46.45920053903306,45.8879013379355,46.184848378800815,15002700
2023-02-13,47.095054626464844,47.162839271683104,46.643179154385344,46.707735431671566,16015800
2023-02-14,46.95948791503906,47.48882569436015,46.65931621622361,47.03695396233624,13831200
2023-02-15,47.308082580566406,47.31776768436169,46.65932099010543,46.78842615709734,14674200
2023-02-16,46.56570816040039,47.120869140678074,46.53666024196674,46.956255650724415,16312200
2023-02-17,47.266117095947266,47.346811512121015,46.662541627392876,46.836836542781256,24770700
2023-02-21,47.553382873535156,47.87937782560589,45.88144302734525,46.11706584755533,54393900
2023-02-22,46.556034088134766,47.63084787116635,46.07833537966934,47.37263385055723,29844000
2023-02-23,45.86207962036133,46.597988605377374,45.41665723317809,46.597988605377374,22021200
2023-02-24,45.9847297668457,46.071877219982255,45.0357891910102,45.45861668054275,20623500
2023-02-27,45.65228271484375,46.18484889618919,45.40052173863957,46.06219677589723,16647300
2023-02-28,45.8749885559082,46.042826731314605,45.4941224467891,45.51026059081724,18054000
2023-03-01,45.23591232299805,45.600640319327866,44.984155038325504,45.52963100200837,14180100
2023-03-02,45.348876953125,45.42634300204372,45.026110368127526,45.13585270616755,14785500
2023-03-03,45.40375518798828,45.57159339505222,45.11326484690529,45.523178953835895,16888800
2023-03-06,45.39729690551758,45.50381088883691,45.193954043063385,45.34888246595015,16720800
2023-03-07,44.94541931152344,45.729742735185646,44.79694395012675,45.568361290777716,17387400
2023-03-08,44.574241638183594,44.838912420091084,44.309570856276096,44.72271702301819,19090800
2023-03-09,44.27405548095703,44.85826808068183,44.19336476554054,44.809853651431936,15415800
2023-03-10,44.209510803222656,44.63233835383562,43.92547721796552,44.225648949187786,20065200
2023-03-13,44.338619232177734,44.70334723748719,44.083633573388404,44.11590986500378,28142100
2023-03-14,44.574241638183594,44.629112815457894,44.219198710655554,44.44190809412238,25542600
2023-03-15,45.071292877197266,45.126164041886945,44.12558438295261,44.18368391505654,33133500
2023-03-16,44.81526565551758,45.25926835997071,44.68562763653243,45.187968005867475,28905600
2023-03-17,45.178253173828125,45.207420155847025,44.591649679917985,44.78610117194328,43081200
2023-03-20,45.66437911987305,45.99495177495715,45.31111897888481,45.40510681283881,33928500
2023-03-21,45.508819580078125,45.82318797433706,45.220376564250884,45.82318797433706,19013400
2023-03-22,45.217140197753906,45.76809345169954,45.197694308812714,45.580121470500075,18548400
2023-03-23,45.5833625793457,45.89449311544618,45.20741859040562,45.437523965376826,22044300
2023-03-24,45.95606231689453,46.173204971244694,45.56715569121225,45.70003159622282,22752300
2023-03-27,46.72416305541992,46.98667700228841,46.27367712051485,46.27691872027697,26775600
2023-03-28,46.542667388916016,46.80193971836866,46.36117861276115,46.55563007815766,21282900
2023-03-29,46.74360275268555,46.980187579039594,46.49080992966807,46.788974016572,24216900
2023-03-30,47.21030044555664,47.51170617986659,46.999640962417075,47.15520437488446,21879000
2023-03-31,47.78717803955078,48.10802592298508,47.46956804671768,47.505218223646374,20868000
2023-04-03,48.18904495239258,48.27331170012907,47.80337993347164,47.877918174196125,19766700
2023-04-04,47.71587371826172,48.221455643352144,47.64781496958835,48.137188898400716,18113700
2023-04-05,48.50666046142578,48.574719220110524,47.6867100485523,47.69643484774965,26540700
2023-04-06,48.87287902832031,48.95066257933413,48.1339538383083,48.224696369259284,17891700
2023-04-10,48.77888870239258,48.97658546037148,48.53906228053205,48.73027583994901,14519100
2023-04-11,48.63629150390625,48.93769347510648,48.490449208282904,48.93769347510648,18370500
2023-04-12,48.399715423583984,48.92798497227662,48.34461934864416,48.54555775672325,11209800
2023-04-13,48.44832229614258,48.61360677890742,48.03024498113007,48.50017305166391,13272600
2023-04-14,48.12099075317383,48.57795987452815,48.01404021762928,48.29924164574808,10464900
2023-04-17,48.45804977416992,48.506662645573066,48.127477056134445,48.17284832765918,16166700
2023-04-18,48.56499481201172,48.723799807735055,48.432115194528485,48.542307324358696,13482300
2023-04-19,48.61684799194336,49.07057547946337,48.53906444143189,48.88584140146055,12433500
2023-04-20,48.927978515625,49.06409603049947,48.48397579244645,48.68166886541209,13641600
2023-04-21,49.17428970336914,49.359020092342725,48.996038805020106,49.248827953558916,25335000
2023-04-24,49.508094787597656,49.56967404967984,49.16780102767232,49.16780102767232,13579500
2023-04-25,49.122432708740234,49.82894935734672,49.0446491538501,49.67986915570602,17246700
2023-04-26,48.90853500366211,49.07058161487284,48.68491283136738,48.93122249355193,12910200
2023-04-27,49.06085205078125,49.24234453442537,48.86639687799796,48.86639687799796,12861000
2023-04-28,48.927978515625,49.31688517113433,48.67194777531711,49.03168745161737,14088600
2023-05-01,49.12891387939453,49.436802800954005,48.91501651397879,48.950666693035444,11409600
2023-05-02,48.996036529541016,49.09650386433575,48.43860007981017,49.090024374012124,11329500
2023-05-03,48.81454849243164,49.29420139419376,48.70111475741345,49.11919210108075,12334500
2023-05-04,48.95117950439453,49.12034950277988,48.632366712041424,48.97720708992045,14011200
2023-05-05,49.37409973144531,49.4521750432863,48.7429745174219,48.89587495049604,14556000
2023-05-08,49.68315124511719,49.75797636143144,49.1431170329204,49.211434322420175,14926200
2023-05-09,49.767738342285156,49.83280544657288,49.559532543796486,49.6831552020258,15209700
2023-05-10,49.627845764160156,50.21342731659176,49.19842227078741,49.99871370839887,15827700
2023-05-11,49.81328201293945,49.862079545295515,49.44892189246256,49.62784617776812,11926800
2023-05-12,49.797019958496094,50.122340588640604,49.679901404312844,49.96944015308362,16119300
2023-05-15,49.40988540649414,50.05076863929177,49.247223232322035,49.9369077234806,16113900
2023-05-16,48.726707458496094,49.29601946857549,48.65839016620709,49.07480174702126,15512100
2023-05-17,48.64537811279297,49.17239669155302,48.37861304837444,49.169146501034305,26985900
2023-05-18,49.27650451660156,50.19391083537337,48.782013892007804,49.38385760469192,46768500
2023-05-19,48.76900100708008,49.27324963963672,48.50874376843837,49.253729881361934,27594000
2023-05-22,48.33957290649414,48.824305495119624,48.24197783987897,48.70068284359919,16117800
2023-05-23,48.24848556518555,48.42740985360299,47.848339836085536,48.1508867757629,16302300
2023-05-24,48.02727127075195,48.32331415052646,47.594593788468245,48.31355613163881,20515200
2023-05-25,47.549041748046875,47.96545330982364,47.2009474754358,47.783271390039786,21299100
2023-05-26,47.633628845214844,47.76375560759268,47.32457406155413,47.39939546071605,15720900
2023-05-30,47.51651382446289,47.916659573995986,47.366863580710785,47.59458913697471,15742500
2023-05-31,47.78002166748047,47.92316035098294,47.1749203532126,47.30830101945859,30130800
2023-06-01,47.955692291259766,48.115100542716064,47.47747125990397,47.56530830772629,20239200
2023-06-02,48.41439437866211,48.47620383826094,47.854840436976424,47.89387994988772,19178100
2023-06-05,48.73320770263672,49.20492457119309,48.59331922628543,48.59331922628543,15553200
2023-06-06,48.726707458496094,48.860088129534006,48.313549791222016,48.70068359620181,15015600
2023-06-07,48.798274993896484,48.91538981143822,48.48596633177658,48.554283618927,24256500
2023-06-08,49.50423049926758,49.588817368210975,48.729966530361246,48.925160410283496,18873000
2023-06-09,49.80352020263672,50.008475795064925,49.31879134715784,49.500973268646675,15603900
2023-06-12,50.13210678100586,50.19717016820922,49.82955607368835,49.914139221655454,14713500
2023-06-13,50.522483825683594,50.59080111738224,50.122338093014434,50.26873441694764,15738900
2023-06-14,51.033241271972656,51.18288778931439,50.62333379079734,50.72093258298825,21103200
2023-06-15,51.313018798828125,51.47567724913,51.069027400362025,51.07553150456613,18160500
2023-06-16,50.59730911254883,51.449652027871586,50.51597616653203,51.4268783562253,34675800
2023-06-20,50.151615142822266,50.57128062747684,50.06052418087124,50.32728923979456,19994400
2023-06-21,50.24921417236328,50.53549526742073,49.89135814977505,50.167881227404244,19251000
2023-06-22,50.668880462646484,50.77623727112565,50.255719073376966,50.418381242861756,13307400
2023-06-23,50.57453155517578,50.84455051162288,50.43138915527673,50.71116612852927,18975000
2023-06-26,50.441158294677734,50.67864187624816,50.20367099009387,50.63634844352351,14106300
2023-06-27,50.258968353271484,50.70140747751247,50.11907986839505,50.14835764145803,12093600
2023-06-28,50.53224563598633,50.64610654797022,50.30777027950865,50.337051778143625,18889800
2023-06-29,50.1906623840332,50.34356283329984,49.81979437522615,50.26548751319049,21530400
2023-06-30,51.13409423828125,51.24795516119209,50.353322454994895,50.415131925686644,19073100
